quan_cu,phuong_xa,duong_pho,ngo,dien_tich_thuc_te_m,dien_tich_tren_so_m,so_tang,hinh_so_o_thua_at,hien_trang_nha,ket_cau_nha,noi_that,co_thang_may_khong,so_phong_ngu,so_phong_ve_sinh,o_rong_mat_tien_tren_so_m,o_rong_mat_tien_thuc_te_m,chieu_sau_m,o_rong_uong_truoc_nha_m,co_via_he_neu_co_thi_ien_so_met,khoang_cach_ra_uong_o_to,khoang_cach_ra_uong_o_to_tranh,khoang_cach_ra_mat_pho,o_rong_uong_nho_nhat_khi_i_vao_nha,vi_tri_so_may_theo_quy_inh_nha_nuoc,ngo_thong_hay_ngo_cut,nha_nam_cuoi_ngo_cut,nha_may_mat_thoang,o_rong_mat_thoang_ben_canh_neu_co_thi_ien_so_met,o_rong_mat_thoang_ang_sau_nha_neu_co_thi_ien_so_met,khu_vuc_thuan_e_o_khong_kinh_doanh_buon_ban,khu_vuc_doanh_doanh_sam_uat,khu_vuc_kinh_doanh_nho,khu_vuc_kinh_doanh_van_phong,nha_ang_cho_thue,dong_tien_ang_cho_thue_bao_nhieu_1_nam,gan_truong_hoc_mam_non,gan_truong_hoc_cap_1,gan_truong_hoc_cap_2,gan_truong_hoc_cap_3,gan_truong_ai_hoc,gan_cong_vien,gan_benh_vien,gan_cho,gan_trung_tam_thuong_mai_khu_o_thi,khu_dan_tri_thap,khu_dan_tri_cao,gan_bai_o_xe_o_to,ha_tang_xay_dung_xung_quanh,cot_ien_truoc_nha,tram_ien_bien_ap_truoc_nha,cay_truoc_to_truoc_nha,nha_khuat_mat_tien,canh_nha_tang_le,mo_nghia_trang,nam_duoi_chan_cau_hoac_uong_ien_cao_the,nha_nam_trong_quy_hoach,at_dinh_tranh_chap_di_chuc_chua_ro_rang,at_khong_so,loai_at_neu_khac_thi_ien_bao_nhieu_at_o_bao_nhieu_at_nong_nghiep_at_trong_cay_lau_nam,gia_tri_tuong_lai,ngay_gia_chao_cuoi,gia_chot,gia_hien_tai
long biên,việt hưng,thanh am,,31.6,32,5,vuông,mới xây xong,nhà tường chịu lực,chỉ có nội thất liền tường,0,3,4,4.5,4.5,6,2.5,0,0,50,50,2.5,3,0,0,lô góc 2 mặt thoáng,6,0,1,0,0,0,không,0,1,1,1,0,0,1,1,1,1,0,1,100–300m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,6150000000,5532859008
long biên,phúc lợi,vũ xuân thiều,,51.9,52,3,vuông,xây 10–15 năm,nhà tường chịu lực,nội thất cơ bản,0,3,2,3.4,3.4,15,2.5,0,30,30,100,2.3,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,6200000000,5997779320
long biên,việt hưng,việt hưng,,35,35,4,vuông,xây < 5 năm,nhà tường chịu lực,nội thất cơ bản,0,3,4,4.8,4.8,8,2.2,0,20,20,20,2.2,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,100–300m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,6500000000,6549591822
long biên,phúc lợi,phúc lợi,,30,30,5,vuông,mới xây xong,nhà khung cột,chỉ có nội thất liền tường,0,3,4,3.68,3.68,8.6,2.5,0,30,30,50,2.5,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,0,0,0,0,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,4580000000,4580000000
long biên,long biên,ngọc trì,,36,36,5,vuông,mới xây xong,nhà khung cột,chỉ có nội thất liền tường,0,3,4,4.2,4.2,8.6,3,0,60,100,100,3,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,0,1,1,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,5900000000,6347715535
long biên,sài đồng,nguyễn văn linh,,47.6,47.6,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,3.4,3.4,15,2,0,20,20,20,2,4,0,1,chỉ có 1 mặt tiền,0,0,1,1,1,0,không,0,1,1,1,1,0,1,0,1,1,0,1,không có,xung quanh ít nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,3300000000,3270690351
long biên,phúc lợi,phúc lợi,,72.1,72.1,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,4,4,18,10,0,0,0,60,10,2,1,0,chỉ có 1 mặt tiền,0,0,0,1,1,1,không,0,1,1,1,1,1,1,0,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,11825000000,11825000000
long biên,long biên,vũ đình tụng,,90,90,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,5.3,5.3,17,10,1,0,0,80,10,2,1,0,chỉ có 1 mặt tiền,0,0,0,0,1,1,không,0,1,1,1,1,0,1,0,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,13600000000,13600000000
long biên,phúc lợi,phúc lợi,,59.3,59.3,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,4,4,15.4,3,0,0,100,180,3,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,0,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,7600000000,7600000000
long biên,việt hưng,thượng thanh,,30,30,4,vuông,xây > 15 năm,nhà tường chịu lực,nội thất cơ bản,0,3,3,3,3,10,1.6,0,10,50,50,1.5,4,0,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,0,0,0,0,1,0,0,1,300–500m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,4538000000,5112602735
long biên,thạch bàn,nguyễn văn linh,,35.5,36,1,nở hậu,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,4.7,4.7,7.6,5,0,1,1,300,5,2,1,0,lô góc 2 mặt thoáng,4,0,1,0,0,0,không,0,1,1,1,1,0,1,0,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",nhỏ,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,không có,1/4/2025,3700000000,3667137667
long biên,long biên,bát khối,,30,30,5,vuông,mới xây xong,nhà tường chịu lực,chỉ có nội thất liền tường,0,3,4,6,6,5,1.5,0,10,10,50,1.5,4,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,5625000000,5625000000
long biên,bồ đề,ngọc thuỵ,,30.1,30.1,5,nở hậu,xây < 5 năm,nhà tường chịu lực,nội thất cơ bản,0,3,4,4.7,4.7,6.5,1.4,0,15,50,190,1.4,4,0,1,chỉ có 1 mặt tiền,0,0,0,0,0,0,không,0,1,1,1,1,1,1,1,1,1,0,1,dưới 100m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,5775000000,5775000000
long biên,bồ đề,bắc cầu,,30,30,3,nở hậu,xây < 5 năm,nhà tường chịu lực,chỉ có nội thất liền tường,0,3,3,4.2,4.2,7.1,1.5,0,50,150,150,1.5,4,0,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,0,0,0,0,0,0,1,0,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,nằm trong quy hoạch treo không khả thi,0,có sổ,100% đất thổ cư,không có,1/4/2025,3900000000,4224515166
long biên,long biên,đàm quang trung,,47,47,4,thóp hậu < 20% so với mặt tiền,mới xây xong,nhà tường chịu lực,chỉ có nội thất liền tường,0,4,3,4.4,4.4,11,2,0,15,15,20,1.6,4,0,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,1,1,1,1,1,0,1,dưới 100m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,1,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,6320000000,6320000000
long biên,phúc lợi,vũ xuân thiều,,47,47,7,vuông,mới xây xong,nhà tường chịu lực,"nội thất giá trị cao, tiền tỷ",1,4,5,4.2,4.2,11,4,0,0,60,60,4,2,1,0,chỉ có 1 mặt tiền,0,0,1,0,1,0,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,12250000000,11850451076
long biên,việt hưng,việt hưng,,37.7,37.7,5,vuông,mới xây xong,nhà tường chịu lực,chỉ có nội thất liền tường,0,3,4,3.3,3.3,11.4,2,0,60,60,60,2,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,100–300m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,5830000000,5874480049
long biên,việt hưng,kim quan,,82,86,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,4.1,4.1,20,3.5,0,5,5,20,3.5,2,1,0,chỉ có 1 mặt tiền,0,0,1,0,1,0,không,0,1,1,1,0,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,8400000000,8250228311
long biên,long biên,bát khối,,36.5,36.5,4,vuông,xây < 5 năm,nhà tường chịu lực,nội thất cơ bản,0,4,3,3.2,3.2,11,3,0,0,150,150,3,3,0,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,0,1,1,0,1,100–300m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,5880000000,5880000000
long biên,ngọc thuỵ,ngọc thuỵ,,35,35,7,vuông,xây < 5 năm,nhà khung cột,chỉ có nội thất liền tường,1,3,5,4.2,4.2,8.3,3,0,50,150,150,3,3,1,0,chỉ có 1 mặt tiền,0,0,1,1,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,8600000000,8600000000
long biên,phúc lợi,phúc lợi,,50,55,5,thóp hậu < 20% so với mặt tiền,mới xây xong,nhà tường chịu lực,chỉ có nội thất liền tường,0,5,4,6,6,9,2,0,15,100,350,2,4,0,0,lô góc 2 mặt thoáng,4.8,0,1,0,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",nhỏ,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,6130000000,6130000000
long biên,long biên,thạch bàn,,60,60,1,vuông,nhà cũ mới sửa lại đẹp (chỉ tích chọn nếu chủ sửa lại đẹp long lanh),"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,1,1,5,5,12,3,0,30,30,200,3,3,1,0,lô góc 2 mặt thoáng,2.5,0,1,0,0,0,phòng trọ,30000000,1,1,1,0,0,0,0,1,0,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,8900000000,8900000000
long biên,phúc lợi,phúc lợi,,91,91,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,4.75,4.75,20,3.5,0,0,15,15,3.5,2,1,0,lô góc 2 mặt thoáng,19.1,0,0,0,1,0,không,0,1,1,1,1,0,1,0,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,8900000000,8900000000
long biên,long biên,bát khối,,30,30,5,méo mó,mới xây xong,nhà tường chịu lực,chỉ có nội thất liền tường,0,3,4,4.7,4.7,6,1.5,0,25,60,300,1.5,4,0,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,0,1,1,0,1,100–300m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,>=50%,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,4650000000,4650000000
long biên,long biên,xuân đỗ,,30,30,5,vuông,xây < 5 năm,nhà tường chịu lực,chỉ có nội thất liền tường,0,3,4,3.85,4,8.5,2,0,170,200,170,1.5,4,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,0,0,1,0,1,0,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,4650000000,5384080002
long biên,phúc lợi,phúc lợi,,30,30,5,nở hậu,mới xây xong,nhà tường chịu lực,chỉ có nội thất liền tường,0,3,4,4.05,4.05,7.5,2,0,20,90,90,2,4,0,0,lô góc 2 mặt thoáng,7.1,0,1,0,0,0,không,0,1,1,1,1,0,1,0,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,4750000000,4750000000
long biên,bồ đề,bồ đề,,35,35,6,nở hậu,xây > 15 năm,nhà tường chịu lực,chỉ có nội thất liền tường,0,3,5,5.9,5.9,6,5,0,0,0,0,6,1,1,0,chỉ có 1 mặt tiền,0,0,0,1,1,1,kinh doanh,180000000,1,1,1,1,1,1,1,1,1,0,1,dưới 100m,xung quanh đồng bộ xây nhà cao tầng,nhỏ,không,không,không,không có,không có,0,quy hoạch 1/2000,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,9700000000,9347395753
long biên,việt hưng,giang biên,,75,100,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,5.3,5.3,14,6,3,0,0,100,6,2,1,0,chỉ có 1 mặt tiền,0,0,1,0,1,0,không,0,1,1,1,0,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,14850000000,13575119237
long biên,bồ đề,ngọc thuỵ,,30.2,33,5,vuông,mới xây xong,nhà tường chịu lực,nội thất cơ bản,0,3,4,4.2,4.2,7.3,2,0,50,160,320,2,4,0,0,lô góc 2 mặt thoáng,7.3,0,1,0,0,0,không,0,1,1,1,1,1,1,1,1,1,0,1,300–500m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,5800000000,5800000000
long biên,bồ đề,ngọc lâm,,80.4,80.4,1,thóp hậu < 20% so với mặt tiền,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,4.77,4.77,16,3,0,0,50,230,3,3,0,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,1,1,1,1,1,0,1,300–500m,"xung quanh xây có căn cao tầng, có căn không",nhỏ,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,11900000000,11900000000
long biên,việt hưng,kẻ tạnh,,52.6,52.6,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,4,4,13.5,2.3,0,0,20,200,2.3,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,5380000000,5380000000
long biên,long biên,đàm quang trung,,42,42,6,vuông,mới xây xong,nhà tường chịu lực,chỉ có nội thất liền tường,1,3,5,4.8,4.8,8.4,3,0,0,80,100,3,3,0,1,lô góc 2 mặt thoáng,8.4,0,1,0,0,0,không,0,1,1,1,0,0,1,1,1,1,0,1,100–300m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,10250000000,10250000000
long biên,đức giang,ô cách,,31,31,5,nở hậu,mới xây xong,nhà khung cột,chỉ có nội thất liền tường,0,3,4,5.6,5.6,5.5,2,0,15,15,15,2,4,1,0,lô góc 3 mặt thoáng,1,1,1,1,1,0,không,0,1,1,1,1,0,1,1,1,1,0,1,không có,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,5480000000,5220309478
long biên,long biên,phúc đồng,,54.1,54,2,vuông,xây 10–15 năm,nhà khung cột,nội thất cơ bản,0,2,3,3.2,3.2,17,6,0,0,0,300,7,2,0,1,chỉ có 1 mặt tiền,0,0,0,0,1,1,không,0,0,0,0,0,0,1,0,1,0,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,không có,1/4/2025,8370000000,8009262463
long biên,việt hưng,việt hưng,,30,30,5,vuông,xây < 5 năm,nhà tường chịu lực,nội thất cơ bản,0,3,4,5.7,5.7,6,1,0,20,40,250,1,4,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,cách nhà 100–200m,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,5650000000,5693106737
long biên,bồ đề,ngọc thuỵ,,32.4,37,3,vuông,xây < 5 năm,nhà khung cột,nội thất cơ bản,0,2,2,3.4,3.4,9.6,2,0,10,30,400,2,4,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,1,1,1,1,1,0,1,300–500m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,5100000000,5100000000
long biên,phúc lợi,phúc lợi,,36.1,37,5,nở hậu,mới xây xong,nhà tường chịu lực,nội thất cơ bản,0,3,4,4.1,4.1,8.8,2,0,30,30,30,2,3,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,0,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,5350000000,5350000000
long biên,long biên,đàm quang trung,,50,50,3,nở hậu,xây 5–10 năm,nhà tường chịu lực,nội thất cơ bản,0,3,2,4.3,4.3,11.5,2.3,0,60,80,80,2.3,3,1,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,0,0,1,1,1,1,0,1,dưới 100m,xung quanh đồng bộ xây nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,7000000000,7000000000
long biên,việt hưng,"nguyễn cao luyện, ngô huy quỳnh",,204,204,3,vuông,xây < 5 năm,nhà tường chịu lực,"đất, nhà cấp 4 cũ",0,4,3,11,11,18.5,5,0,0,0,300,5,2,1,0,lô góc 3 mặt thoáng,18.5,11,1,0,0,1,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,39500000000,39500000000
long biên,bồ đề,nguyễn văn cừ,,104,104,3,vuông,xây 10–15 năm,nhà khung cột,chỉ có nội thất liền tường,0,3,3,5.5,5.5,18.8,2.5,0,30,80,80,2.5,3,1,1,lô góc 2 mặt thoáng,2.5,0,1,1,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,,0,có sổ,100% đất thổ cư,không có,1/4/2025,13150000000,13150000000
long biên,long biên,cổ linh,,40,40,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,3.6,3.6,10.5,8,5,0,0,50,8,2,1,0,chỉ có 1 mặt tiền,0,0,0,1,1,1,không,0,1,1,1,0,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,10350000000,10350000000
long biên,việt hưng,kẻ tạnh,,43,30,5,nở hậu,mới xây xong,nhà tường chịu lực,"đất, nhà cấp 4 cũ",0,3,4,3,3,14,2,0,15,15,30,2,3,0,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,dưới 100m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,5530000000,5530000000
long biên,phúc lợi,phúc lợi,,30.1,30.1,4,nở hậu,mới xây xong,nhà tường chịu lực,chỉ có nội thất liền tường,0,3,4,3.5,3.5,8.3,2,0,5,75,75,2,4,0,0,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,1,1,1,0,1,100–300m,"xung quanh xây có căn cao tầng, có căn không",không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất thổ cư,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,4750000000,4750000000
long biên,phúc lợi,phúc lợi,,47,47,1,vuông,"đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ","đất, nhà cấp 4 cũ",0,0,0,4,4,11.8,2,0,90,220,220,1.8,4,0,1,chỉ có 1 mặt tiền,0,0,1,0,0,0,không,0,1,1,1,1,0,1,0,1,1,0,1,300–500m,xung quanh ít nhà cao tầng,không,không,không,không,không có,không có,0,không có quy hoạch,0,có sổ,100% đất vườn,tầm nhìn có quy hoạch phụ cận ngay gần nhà,1/4/2025,2780000000,2780000000
